NFL_PlayID,game_id,home_team,away_team,OffensiveTeam,OffensiveTeam_type,DefensiveTeam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,Team Drive,Scoring Play,qtr,down,goal_to_go,Game time (MM:SS:00),yrdln,ydstogo,Yards gained on Drive,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,Expected Points,Win Probability,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_name,receiver_player_name,rusher_player_name,lateral_receiver_player_name,lateral_rusher_player_name,lateral_sack_player_name,interception_player_name,lateral_interception_player_name,punt_returner_player_name,lateral_punt_returner_player_name,kickoff_returner_player_name,lateral_kickoff_returner_player_name,punter_player_name,kicker_player_name,own_kickoff_recovery_player_name,blocked_player_name,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_name,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_name,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
531,2018090900,BAL,BUF,BAL,home,BUF,BAL,74,9/9/2018,405,1305,3105,Half1,0,3,0,1,2,0,12/30/1899 6:45:00 AM,BAL 26,9,1,(6:45) (Shotgun) J.Flacco pass incomplete short right to M.Crabtree.,pass,0,1,0,1,0,0,0,short,right,4,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,0.344763343,0.733835952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Flacco,M.Crabtree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
553,2018090900,BAL,BUF,BAL,home,BUF,BAL,74,9/9/2018,401,1301,3101,Half1,0,3,0,1,3,0,12/30/1899 6:41:00 AM,BAL 26,9,1,(6:41) (Shotgun) J.Flacco pass incomplete short middle to W.Snead.,pass,0,1,0,1,0,0,0,short,middle,14,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,-0.644454149,0.701132553,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Flacco,W.Snead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
575,2018090900,BAL,BUF,BAL,home,BUF,BAL,74,9/9/2018,397,1297,3097,Half1,0,3,0,1,4,0,12/30/1899 6:37:00 AM,BAL 26,9,1,"(6:37) (Punt formation) S.Koch punts 63 yards to BUF 11, Center-M.Cox. J.Kerley to BUF 15 for 4 yards (T.Bowser, C.Clark).",punt,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,63,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,-2.139488836,0.649317222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,J.Kerley,NA,NA,NA,S.Koch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.Bowser,BAL,C.Clark,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,4,NA,NA,,0,NA,NA,0,0,0,0
600,2018090900,BAL,BUF,BUF,away,BAL,BUF,85,9/9/2018,385,1285,3085,Half1,0,4,0,1,1,0,12/30/1899 6:25:00 AM,BUF 15,10,3,(6:25) (Shotgun) N.Peterman pass incomplete short middle to J.Kerley.,pass,0,1,0,1,0,0,0,short,middle,10,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,0,7,-7,0,7,-7,-0.015552946,0.269171449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N.Peterman,J.Kerley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
622,2018090900,BAL,BUF,BUF,away,BAL,BUF,85,9/9/2018,382,1282,3082,Half1,0,4,0,1,2,0,12/30/1899 6:22:00 AM,BUF 15,10,3,(6:22) (Shotgun) N.Peterman pass short left to J.Kerley pushed ob at BUF 18 for 3 yards (T.Young).,pass,3,1,0,1,0,0,0,short,left,-7,10,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,0,7,-7,0,7,-7,-0.786088141,0.245958994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N.Peterman,J.Kerley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,NA,T.Young,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
646,2018090900,BAL,BUF,BUF,away,BAL,BUF,82,9/9/2018,348,1248,3048,Half1,0,4,0,1,3,0,12/30/1899 5:48:00 AM,BUF 18,7,3,(5:48) (Shotgun) N.Peterman pass incomplete deep left to K.Benjamin.,pass,0,1,0,1,0,0,0,deep,left,22,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,0,7,-7,0,7,-7,-1.218618319,0.233404728,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N.Peterman,K.Benjamin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
674,2018090900,BAL,BUF,BUF,away,BAL,BUF,82,9/9/2018,343,1243,3043,Half1,0,4,0,1,4,0,12/30/1899 5:43:00 AM,BUF 18,7,3,"(5:43) (Punt formation) C.Bojorquez punts 51 yards to BAL 31, Center-R.Ferguson. J.Grant to BAL 34 for 3 yards (L.Alexander).",punt,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,51,NA,NA,3,3,0,NA,NA,3,3,7,0,0,7,-7,0,7,-7,-2.556518017,0.198958602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,J.Grant,NA,NA,NA,C.Bojorquez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,L.Alexander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,3,NA,NA,,0,NA,NA,0,0,0,0
699,2018090900,BAL,BUF,BAL,home,BUF,BAL,66,9/9/2018,331,1231,3031,Half1,0,5,0,1,1,0,12/30/1899 5:31:00 AM,BAL 34,10,66,(5:31) A.Collins right guard to BAL 37 for 3 yards (L.Alexander).,run,3,0,0,0,0,0,0,NA,NA,,,right,guard,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,1.797882767,0.777513727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A.Collins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,L.Alexander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
720,2018090900,BAL,BUF,BAL,home,BUF,BAL,63,9/9/2018,296,1196,2996,Half1,0,5,0,1,2,0,12/30/1899 4:56:00 AM,BAL 37,7,66,(4:56) J.Flacco pass incomplete short middle to M.Crabtree (P.Gaines).,pass,0,0,0,1,0,0,0,short,middle,13,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,1.543624145,0.769683881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Flacco,M.Crabtree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,P.Gaines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
742,2018090900,BAL,BUF,BAL,home,BUF,BAL,63,9/9/2018,290,1190,2990,Half1,0,5,0,1,3,0,12/30/1899 4:50:00 AM,BAL 37,7,66,"(4:50) (No Huddle, Shotgun) J.Flacco pass incomplete deep left to W.Snead. PENALTY on BUF-Ta.Johnson, Defensive Pass Interference, 28 yards, enforced at BAL 37 - No Play.",no_play,0,1,1,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,0.593481460,0.740923175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,BUF,Ta.Johnson,28,0,NA,Defensive Pass Interference,0,0,0,0
775,2018090900,BAL,BUF,BAL,home,BUF,BUF,35,9/9/2018,283,1183,2983,Half1,0,5,0,1,1,0,12/30/1899 4:43:00 AM,BUF 35,10,66,(4:43) L.Jackson pass incomplete short right to W.Snead.,pass,0,0,0,1,0,0,0,short,right,10,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,3.879655293,0.827065999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L.Jackson,W.Snead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
797,2018090900,BAL,BUF,BAL,home,BUF,BUF,35,9/9/2018,277,1177,2977,Half1,0,5,0,1,2,0,12/30/1899 4:37:00 AM,BUF 35,10,66,(4:37) (Shotgun) J.Flacco pass short right to M.Andrews to BUF 23 for 12 yards (J.Poyer).,pass,12,1,0,1,0,0,0,short,right,5,7,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,3.391949686,0.816313052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.Flacco,M.Andrews,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,J.Poyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
832,2018090900,BAL,BUF,BAL,home,BUF,BUF,23,9/9/2018,245,1145,2945,Half1,0,5,0,1,1,0,12/30/1899 4:05:00 AM,BUF 23,10,66,(4:05) A.Collins right guard to BUF 23 for no gain (T.Edmunds).,run,0,0,0,0,0,0,0,NA,NA,,,right,guard,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,4.349245718,0.835464744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A.Collins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,T.Edmunds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
853,2018090900,BAL,BUF,BAL,home,BUF,BUF,23,9/9/2018,207,1107,2907,Half1,0,5,0,1,2,0,12/30/1899 3:27:00 AM,BUF 23,10,66,(3:27) (Shotgun) J.Flacco pass short middle to W.Snead to BUF 19 for 4 yards (Ta.Johnson).,pass,4,1,0,1,0,0,0,short,middle,4,0,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,3.914095082,0.825060968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.Flacco,W.Snead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,Ta.Johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
877,2018090900,BAL,BUF,BAL,home,BUF,BUF,19,9/9/2018,170,1070,2870,Half1,0,5,0,1,3,0,12/30/1899 2:50:00 AM,BUF 19,6,66,(2:50) (Shotgun) J.Flacco pass short left to J.Allen to BUF 8 for 11 yards (M.Hyde).,pass,11,1,0,1,0,0,0,short,left,6,5,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,3.477966855,0.813749300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.Flacco,J.Allen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,M.Hyde,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
901,2018090900,BAL,BUF,BAL,home,BUF,BUF,8,9/9/2018,137,1037,2837,Half1,0,5,0,1,1,1,12/30/1899 2:17:00 AM,BUF 8,8,66,(2:17) J.Flacco pass short middle to M.Williams to BUF 7 for 1 yard (L.Alexander).,pass,1,0,0,1,0,0,0,short,middle,1,0,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,5.322473099,0.849302363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.Flacco,M.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,L.Alexander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
925,2018090900,BAL,BUF,BAL,home,BUF,BUF,7,9/9/2018,101,1001,2801,Half1,0,5,0,1,2,1,12/30/1899 1:41:00 AM,BUF 7,7,66,(1:41) (Shotgun) J.Flacco pass incomplete short middle to J.Brown.,pass,0,1,0,1,0,0,0,short,middle,5,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,7,0,7,0,7,7,0,7,5.026177396,0.842508871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Flacco,J.Brown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
947,2018090900,BAL,BUF,BAL,home,BUF,BUF,7,9/9/2018,97,997,2797,Half1,0,5,1,1,3,1,12/30/1899 1:37:00 AM,BUF 7,7,66,"(1:37) (Shotgun) J.Flacco pass short middle to J.Brown for 7 yards, TOUCHDOWN.",pass,7,1,0,1,0,0,0,short,middle,7,0,NA,NA,NA,,NA,NA,3,3,0,NA,BAL,3,3,13,0,7,0,7,13,0,13,4.287691247,0.827901291,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.Flacco,J.Brown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
972,2018090900,BAL,BUF,BAL,home,BUF,BUF,15,9/9/2018,92,992,2792,Half1,0,5,1,1,NA,0,12/30/1899 1:32:00 AM,BUF 15,0,66,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",extra_point,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,33,good,NA,3,3,0,NA,NA,3,3,14,0,13,0,13,14,0,14,0.931114950,0.874015498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Tucker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
988,2018090900,BAL,BUF,BUF,away,BAL,BAL,35,9/9/2018,92,992,2792,Half1,0,6,0,1,NA,0,12/30/1899 1:32:00 AM,BAL 35,0,-3,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,14,0,0,14,-14,0,14,-14,1.021778511,0.125441607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Tucker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
1003,2018090900,BAL,BUF,BUF,away,BAL,BUF,75,9/9/2018,92,992,2792,Half1,0,6,0,1,1,0,12/30/1899 1:32:00 AM,BUF 25,10,-3,"(1:32) L.McCoy right guard to BUF 26 for 1 yard (M.Judon). PENALTY on BUF-M.Newhouse, Offensive Holding, 10 yards, enforced at BUF 25 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,14,0,0,14,-14,0,14,-14,1.021778511,0.125441607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,BUF,M.Newhouse,10,0,NA,Offensive Holding,0,0,0,0
1035,2018090900,BAL,BUF,BUF,away,BAL,BUF,85,9/9/2018,74,974,2774,Half1,0,6,0,1,1,0,12/30/1899 1:14:00 AM,BUF 15,20,-3,(1:14) (Shotgun) N.Peterman sacked at BUF 11 for -4 yards (T.Young).,pass,-4,1,0,1,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,14,0,0,14,-14,0,14,-14,-0.291034093,0.107380773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N.Peterman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.Young,NA,T.Young,NA,NA,NA,NA,NA,BAL,NA,T.Young,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
1054,2018090900,BAL,BUF,BUF,away,BAL,BUF,89,9/9/2018,28,928,2728,Half1,0,6,0,1,2,0,12/30/1899 12:28:00 AM,BUF 11,24,-3,(:28) (Shotgun) M.Murphy left guard to BUF 18 for 7 yards (C.Mosley).,run,7,1,0,0,0,0,0,NA,NA,,,left,guard,NA,,NA,NA,3,3,0,NA,NA,3,3,14,0,0,14,-14,0,14,-14,-1.415593874,0.092619554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,M.Murphy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,NA,C.Mosley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,0,0,0,0
1075,2018090900,BAL,BUF,NA,NA,NA,BUF,,9/9/2018,0,900,2700,Half1,1,6,0,1,NA,,12/30/1899 12:00:00 AM,BUF 11,0,-3,END QUARTER 1,NA,0,0,0,,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,,NA,NA,,,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,,0,NA,NA,,,,
1092,2018090900,BAL,BUF,BUF,away,BAL,BUF,82,9/9/2018,900,900,2700,Half1,0,6,0,2,3,0,12/30/1899 3:00:00 PM,BUF 18,17,-3,"(15:00) (Shotgun) PENALTY on BUF-R.Groy, False Start, 5 yards, enforced at BUF 18 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,,,NA,NA,NA,,NA,NA,3,3,0,NA,NA,3,3,14,0,0,14,-14,0,14,-14,-1.565611646,0.090334408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,BUF,R.Groy,5,0,NA,False Start,0,0,0,0
